comparison,interpretation,keyword,period_a,period_b,tfidf_a,tfidf_b,delta_b_minus_a,pct_change_b_vs_a,abs_delta,rank_abs_delta
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,책임,park_2013_2017,moon_pre_covid_2017_2019,0.008165236949701903,0.006723958051638933,-0.0014412788980629702,-17.651403222481967,0.0014412788980629702,44.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,기무사,park_2013_2017,moon_pre_covid_2017_2019,0.0001858817342326504,0.0016152055323292486,0.0014293237980965983,768.9425773850649,0.0014293237980965983,45.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,마크롱,park_2013_2017,moon_pre_covid_2017_2019,2.0857205684054353e-05,0.0014433076921289084,0.001422450486444854,6819.947542313104,0.001422450486444854,46.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,국무부,park_2013_2017,moon_pre_covid_2017_2019,0.001500383679322021,0.002906420375805692,0.001406036696483671,93.7118095765356,0.001406036696483671,47.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,활용,park_2013_2017,moon_pre_covid_2017_2019,0.0061865416137560905,0.0075920449978615955,0.001405503384105505,22.718725127142065,0.001405503384105505,48.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,개선,park_2013_2017,moon_pre_covid_2017_2019,0.008617241758638199,0.010020555984058077,0.0014033142254198782,16.284958281611992,0.0014033142254198782,49.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,모빌리티,park_2013_2017,moon_pre_covid_2017_2019,6.483456387411316e-05,0.0014517519821095656,0.0013869174182354524,2139.163642603316,0.0013869174182354524,50.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,블록체인,park_2013_2017,moon_pre_covid_2017_2019,2.4128852169698756e-05,0.001403342590696886,0.0013792137385271873,5716.03542856969,0.0013792137385271873,51.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,공기업,park_2013_2017,moon_pre_covid_2017_2019,0.0028173023225812866,0.0014554541175901175,-0.0013618482049911691,-48.33873149060581,0.0013618482049911691,52.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,실무,park_2013_2017,moon_pre_covid_2017_2019,0.0016518633864540451,0.003005048753447019,0.0013531853669929738,81.91872149293016,0.0013531853669929738,53.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,선거법,park_2013_2017,moon_pre_covid_2017_2019,0.0013115186737877663,0.0026643838874717894,0.0013528652136840231,103.15256966771544,0.0013528652136840231,54.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,판단,park_2013_2017,moon_pre_covid_2017_2019,0.006578972068968805,0.007926805305227562,0.001347833236258757,20.486988273078623,0.001347833236258757,55.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,정시,park_2013_2017,moon_pre_covid_2017_2019,0.0007309544110495602,0.002076774826184382,0.001345820415134822,184.11824250467143,0.001345820415134822,56.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,단거리,park_2013_2017,moon_pre_covid_2017_2019,0.0003575007234128965,0.0016942758918248554,0.001336775168411959,373.92236738722534,0.001336775168411959,57.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,개편,park_2013_2017,moon_pre_covid_2017_2019,0.0038739869090838102,0.005209996007536035,0.0013360090984522247,34.48667044587892,0.0013360090984522247,58.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,당선자,park_2013_2017,moon_pre_covid_2017_2019,0.001945934930189281,0.0006108412365249508,-0.0013350936936643303,-68.60936986903596,0.0013350936936643303,59.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,트랙,park_2013_2017,moon_pre_covid_2017_2019,0.000810831294489082,0.00213636687214303,0.0013255355776539478,163.47859125111708,0.0013255355776539478,60.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,특별법,park_2013_2017,moon_pre_covid_2017_2019,0.002491430030151094,0.0011728836265311128,-0.0013185464036199813,-52.923276498357744,0.0013185464036199813,61.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,민정,park_2013_2017,moon_pre_covid_2017_2019,0.0009616986371010196,0.002270926277295016,0.0013092276401939964,136.13699652737174,0.0013092276401939964,62.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,바이오,park_2013_2017,moon_pre_covid_2017_2019,0.0010938635474689324,0.0023888283539904047,0.0012949648065214722,118.38449224474697,0.0012949648065214722,63.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,일본군,park_2013_2017,moon_pre_covid_2017_2019,0.002557746579121946,0.001272449728586755,-0.0012852968505351911,-50.25114141591084,0.0012852968505351911,64.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,부채,park_2013_2017,moon_pre_covid_2017_2019,0.0028618524701651835,0.001577416137004999,-0.0012844363331601845,-44.881290931326305,0.0012844363331601845,65.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,녹취,park_2013_2017,moon_pre_covid_2017_2019,0.0024999259078617516,0.0012177893677469893,-0.0012821365401147623,-51.286981589442604,0.0012821365401147623,66.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,대표단,park_2013_2017,moon_pre_covid_2017_2019,0.0010551234697670545,0.002329460640587133,0.0012743371708200785,120.7761183723286,0.0012743371708200785,67.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,코스닥,park_2013_2017,moon_pre_covid_2017_2019,0.0008815159932309232,0.002154005350798082,0.001272489357567159,144.35238468031014,0.001272489357567159,68.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,화폐,park_2013_2017,moon_pre_covid_2017_2019,0.00046718596007943355,0.0017377612952506945,0.0012705753351712609,271.9635099811712,0.0012705753351712609,69.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,역할,park_2013_2017,moon_pre_covid_2017_2019,0.00739185070029197,0.00864434569693986,0.001252494996647889,16.944268051821133,0.001252494996647889,70.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,공론화,park_2013_2017,moon_pre_covid_2017_2019,0.0005242059683272577,0.0017756362609357968,0.001251430292608539,238.7287379809611,0.001251430292608539,71.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,청산,park_2013_2017,moon_pre_covid_2017_2019,0.001389407818981178,0.002640270212122156,0.0012508623931409778,90.02845500453621,0.0012508623931409778,72.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,하이닉스,park_2013_2017,moon_pre_covid_2017_2019,0.0005233123776604905,0.0017656701467386121,0.0012423577690781216,237.40271052486483,0.0012423577690781216,73.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,이인영,park_2013_2017,moon_pre_covid_2017_2019,0.00028933999172595483,0.0015157500377592852,0.0012264100460333304,423.8646855270913,0.0012264100460333304,74.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,흑인,park_2013_2017,moon_pre_covid_2017_2019,0.0019695880071643177,0.0007433886504176683,-0.0012261993567466494,-62.25664211430948,0.0012261993567466494,75.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,연동,park_2013_2017,moon_pre_covid_2017_2019,0.000618993682825583,0.0018444140030519174,0.0012254203202263342,197.96976192592697,0.0012254203202263342,76.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,창당,park_2013_2017,moon_pre_covid_2017_2019,0.002252192281247341,0.0010294289836969767,-0.0012227632975503643,-54.29213605479352,0.0012227632975503643,77.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,구조조정,park_2013_2017,moon_pre_covid_2017_2019,0.0024301066942865714,0.0012143056639288663,-0.0012158010303577051,-50.0307675056481,0.0012158010303577051,78.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,단축,park_2013_2017,moon_pre_covid_2017_2019,0.0011507574087712639,0.002362862279401962,0.001212104870630698,105.33105078375631,0.001212104870630698,79.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,교육,park_2013_2017,moon_pre_covid_2017_2019,0.013630383379805608,0.012424053717602856,-0.0012063296622027517,-8.850298840383433,0.0012063296622027517,80.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,클라우드,park_2013_2017,moon_pre_covid_2017_2019,0.00047736351492633206,0.001682876434293099,0.001205512919366767,252.5356215279261,0.001205512919366767,81.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,공정위,park_2013_2017,moon_pre_covid_2017_2019,0.0014937892606374924,0.0026901190449424434,0.001196329784304951,80.08691827081438,0.001196329784304951,82.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,발사체,park_2013_2017,moon_pre_covid_2017_2019,0.0002581877190093911,0.0014513910653821472,0.001193203346372756,462.14566322163273,0.001193203346372756,83.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,부패,park_2013_2017,moon_pre_covid_2017_2019,0.0026399182614006674,0.0014516088030779974,-0.00118830945832267,-45.013115583820614,0.00118830945832267,84.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,전략,park_2013_2017,moon_pre_covid_2017_2019,0.007155856613397687,0.008344000644573213,0.001188144031175526,16.603798753471402,0.001188144031175526,85.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,문건,park_2013_2017,moon_pre_covid_2017_2019,0.0017644803316741633,0.0029458936338602358,0.0011814133021860725,66.95531148625109,0.0011814133021860725,86.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,유플러스,park_2013_2017,moon_pre_covid_2017_2019,0.0007706218250147727,0.0019507776746741606,0.001180155849659388,153.14332028381943,0.001180155849659388,87.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,해고,park_2013_2017,moon_pre_covid_2017_2019,0.002388024550896301,0.0012157619502393066,-0.0011722626006569945,-49.08921896204992,0.0011722626006569945,88.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,주자,park_2013_2017,moon_pre_covid_2017_2019,0.0022976297299573648,0.0011268127964877198,-0.001170816933469645,-50.95759852878344,0.001170816933469645,89.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,로드맵,park_2013_2017,moon_pre_covid_2017_2019,0.0006074874768551158,0.0017763229514188247,0.0011688354745637089,192.40486744099138,0.0011688354745637089,90.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,내년도,park_2013_2017,moon_pre_covid_2017_2019,0.001366396778735256,0.0025344299509919505,0.0011680331722566945,85.48272291287398,0.0011680331722566945,91.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,밀레니얼,park_2013_2017,moon_pre_covid_2017_2019,0.00014440894055921488,0.0013108348777178458,0.0011664259371586309,807.7241842795308,0.0011664259371586309,92.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,희생자,park_2013_2017,moon_pre_covid_2017_2019,0.0022748164197167633,0.001109469147640731,-0.0011653472720760322,-51.228189755247556,0.0011653472720760322,93.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,김명수,park_2013_2017,moon_pre_covid_2017_2019,0.00044190141522845955,0.0015897027152673871,0.0011478013000389277,259.7414854273602,0.0011478013000389277,94.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,만찬,park_2013_2017,moon_pre_covid_2017_2019,0.0007622339114678877,0.0019071076719677704,0.0011448737604998827,150.19979343284774,0.0011448737604998827,95.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,탈당,park_2013_2017,moon_pre_covid_2017_2019,0.0021211440025351307,0.0009847191496953288,-0.0011364248528398018,-53.57603498308363,0.0011364248528398018,96.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,스티븐,park_2013_2017,moon_pre_covid_2017_2019,0.0005789413623107187,0.0017097328981306675,0.0011307915358199489,195.32056429802148,0.0011307915358199489,97.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,만남,park_2013_2017,moon_pre_covid_2017_2019,0.0018363618891984292,0.0029558528689268473,0.001119490979728418,60.96243808550585,0.001119490979728418,98.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,해킹,park_2013_2017,moon_pre_covid_2017_2019,0.002051685651544147,0.0009375377223331198,-0.0011141479292110271,-54.304026953275866,0.0011141479292110271,99.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,손학규,park_2013_2017,moon_pre_covid_2017_2019,0.001043861068514488,0.002155403338083215,0.0011115422695687268,106.48373649479576,0.0011115422695687268,100.0
